HOUSEID,NUMADLT,HHVEHCNT,HHFAMINC,URBAN,HOMETYPE,HOMEOWN,WTHHFIN,DRVRCNT,HHSIZE,VMT,VEH_PER_ADULT,INCOME_PER_VEHICLE
9000125798,2,2,8,1,1,1,7653.82336205752,2,2,40000.0,1.0,4.0
9000125802,1,1,4,1,1,1,27172.3245315349,1,1,1000.0,1.0,4.0
9000125821,1,0,3,1,1,2,9111.63877792599,0,1,0.0,0.0,3.0
9000125825,3,1,3,1,1,1,31991.4249449146,1,3,7000.0,0.3333333333333333,3.0
9000125832,1,1,11,1,2,2,6707.76301092265,1,2,15000.0,1.0,11.0
9000125847,3,3,1,1,1,2,64859.440118805,3,5,241111.0,1.0,0.3333333333333333
9000125872,3,3,9,1,1,1,13928.1016525711,3,3,109113.0,1.0,3.0
9000125873,1,1,4,2,1,3,12558.3764791444,1,3,120000.0,1.0,4.0
9000125896,1,1,6,1,3,3,19080.2394733887,1,1,10000.0,1.0,6.0
9000125898,2,2,8,4,1,1,33783.4363408818,2,2,16036.0,1.0,4.0
9000125907,2,2,4,2,1,1,11335.581081021,2,2,7000.0,1.0,2.0
9000125911,3,5,11,4,1,1,23482.0778353224,4,4,5425.0,1.6666666666666667,2.2
9000125916,1,1,8,1,1,1,8447.99909470387,1,3,13091.0,1.0,8.0
9000125927,2,2,7,2,1,2,26824.7871237083,3,5,23000.0,1.0,3.5
9000125939,2,1,6,4,1,3,10284.3390217004,2,2,90000.0,0.5,6.0
9000125945,1,0,3,1,3,3,8792.05181440073,0,1,0.0,0.0,3.0
9000125961,1,1,10,1,3,3,47370.850566281,1,1,1500.0,1.0,10.0
9000125967,3,6,6,1,1,1,17651.2205882909,3,3,2395.0,2.0,1.0
9000125977,2,2,8,1,1,2,12614.4464274899,2,2,4400.0,1.0,4.0
9000125995,2,2,9,1,1,1,25681.0028054627,2,4,30000.0,1.0,4.5
9000126015,2,1,6,4,1,2,7128.12406126173,1,2,7000.0,0.5,6.0
9000126020,2,2,6,2,1,3,15094.6746765985,2,2,13000.0,1.0,3.0
9000126025,2,2,4,1,1,2,24245.431559798,2,2,7750.0,1.0,2.0
9000126027,4,4,7,1,1,3,59864.2660437112,4,4,5400.0,1.0,1.75
9000126038,2,2,11,1,2,1,20810.2629558982,2,3,20000.0,1.0,5.5
9000126056,1,1,7,1,4,1,7476.02341949709,1,1,1000.0,1.0,7.0
9000126058,1,0,2,1,3,3,18236.5813731374,1,1,0.0,0.0,2.0
9000126064,2,2,11,1,1,1,16853.2859542694,2,2,11500.0,1.0,5.5
9000126073,1,1,3,4,3,3,19807.654068779,1,1,85000.0,1.0,3.0
9000126074,1,1,6,1,1,1,5931.52907766391,1,1,1000.0,1.0,6.0
9000126077,2,2,11,1,1,2,16850.635898321,2,2,13000.0,1.0,5.5
9000126097,2,2,11,1,1,1,12815.037049838,2,2,13000.0,1.0,5.5
9000126100,2,2,10,1,1,2,36195.9689882517,2,2,15000.0,1.0,5.0
9000126108,2,1,6,2,1,1,11970.2463997618,1,2,25000.0,0.5,6.0
9000126134,2,2,7,2,1,1,30878.339309668,2,3,48000.0,1.0,3.5
9000126138,2,1,6,1,3,3,37023.3300341155,2,3,140.0,0.5,6.0
9000126143,1,1,3,1,4,1,12831.1797641852,1,1,3000.0,1.0,3.0
9000126144,2,1,6,1,1,1,21567.6327201997,1,2,5000.0,0.5,6.0
9000126152,3,2,10,1,1,1,34498.3832721697,2,3,4600.0,0.6666666666666666,5.0
9000126166,2,2,4,1,3,3,39900.0276361813,2,4,186400.0,1.0,2.0
9000126179,2,3,10,4,1,1,10402.1266537511,2,3,37000.0,1.5,3.3333333333333335
9000126181,3,3,8,1,1,1,7259.73476962395,2,3,22000.0,1.0,2.6666666666666665
9000126186,5,2,11,1,3,3,31059.1800685423,2,5,25000.0,0.4,5.5
9000126206,1,1,4,1,1,2,8027.51370529986,1,1,10000.0,1.0,4.0
9000126212,1,2,7,1,1,1,21442.3829246823,1,1,37182.0,2.0,3.5
9000126237,2,1,4,1,4,1,7608.26360917497,1,2,7000.0,0.5,4.0
9000126241,2,2,1,4,1,3,26064.7760746853,2,3,9143.0,1.0,0.5
9000126245,1,1,4,1,3,3,11447.989829119,1,1,10000.0,1.0,4.0
9000126249,2,0,1,1,3,4,33292.8376922859,0,2,0.0,0.0,1.0
9000126256,2,4,6,2,1,1,11346.9900156135,2,2,23500.0,2.0,1.5
9000126278,3,4,7,1,1,2,25829.503726184,3,3,9000.0,1.3333333333333333,1.75
9000126299,3,3,5,1,1,1,60288.3274735914,3,4,800.0,1.0,1.6666666666666667
9000126314,1,2,7,1,1,2,12932.3637075742,1,1,14000.0,2.0,3.5
9000126315,2,3,5,4,4,2,11638.6778658144,2,2,24100.0,1.5,1.6666666666666667
9000126317,3,3,8,1,1,2,24224.4001640667,3,3,20000.0,1.0,2.6666666666666665
9000126320,2,2,5,1,1,2,62736.0217693331,2,2,10025.0,1.0,2.5
9000126321,2,3,8,4,1,1,2349.4874757509,2,2,18000.0,1.5,2.6666666666666665
9000126324,2,2,11,1,1,1,28789.7578767168,2,4,23000.0,1.0,5.5
9000126331,2,2,9,4,1,1,15740.9146967269,2,2,12500.0,1.0,4.5
9000126355,3,5,8,1,2,1,15574.8936055103,2,3,19800.0,1.6666666666666667,1.6
9000126362,2,2,8,1,1,1,36635.1974273424,3,3,17700.0,1.0,4.0
9000126364,1,1,5,1,2,1,23696.9970672085,1,1,200.0,1.0,5.0
9000126387,2,1,10,1,1,1,31121.7340604797,2,5,3000.0,0.5,10.0
9000126406,1,1,6,1,1,2,6213.00532780563,1,1,45000.0,1.0,6.0
9000126407,1,1,6,1,3,3,9070.24335792701,1,1,3000.0,1.0,6.0
9000126412,1,1,6,1,1,2,6989.2831317668,1,1,5000.0,1.0,6.0
9000126413,3,2,5,1,3,3,33413.310427998,3,4,220000.0,0.6666666666666666,2.5
9000126425,2,3,11,1,1,1,29415.6647409844,2,4,16500.0,1.5,3.6666666666666665
9000126453,2,2,11,1,1,1,33703.613374549,2,2,126000.0,1.0,5.5
9000126457,2,3,9,4,1,1,14390.6629925078,3,4,11000.0,1.5,3.0
9000126459,1,1,5,1,1,3,26172.7615107281,1,4,30000.0,1.0,5.0
9000126462,2,2,6,1,1,1,57303.3722368477,2,4,4800.0,1.0,3.0
9000126467,2,2,6,4,1,3,22346.0333697878,2,4,21000.0,1.0,3.0
9000126489,1,1,1,4,4,2,5339.45065943917,1,2,35000.0,1.0,1.0
9000126490,2,2,8,1,1,1,18096.3344007076,2,2,13500.0,1.0,4.0
9000126493,1,1,6,4,1,2,8195.82313238186,1,1,3600.0,1.0,6.0
9000126501,3,2,7,1,1,2,8880.71291240039,2,3,18000.0,0.6666666666666666,3.5
9000126525,2,1,5,1,1,1,13140.9637948776,2,2,400.0,0.5,5.0
9000126535,4,5,8,4,1,2,20714.4422646663,4,5,54000.0,1.25,1.6
9000126536,3,4,10,1,1,1,7582.41309749094,3,3,65200.0,1.3333333333333333,2.5
9000126538,2,2,7,1,1,2,14041.8268628122,2,2,18000.0,1.0,3.5
9000126547,2,2,6,1,1,2,5929.17395536453,1,2,3150.0,1.0,3.0
9000126553,1,1,6,1,3,3,5823.72756551033,1,1,7756.0,1.0,6.0
9000126554,2,2,4,4,1,3,14095.92292428,2,2,3200.0,1.0,2.0
9000126559,2,2,-7,1,1,2,10389.3319314579,2,2,97000.0,1.0,-3.5
9000126565,2,2,5,1,2,3,12269.4375781439,2,2,700.0,1.0,2.5
9000126573,2,2,6,2,1,3,55670.644922812,2,4,200000.0,1.0,3.0
9000126604,1,1,8,1,1,2,13182.4339687821,1,1,4000.0,1.0,8.0
9000126606,1,1,5,2,1,2,4388.26665860314,1,1,3000.0,1.0,5.0
9000126611,2,2,11,1,1,2,30205.3771221062,2,3,18000.0,1.0,5.5
9000126613,1,1,5,1,3,3,23479.1900527405,1,1,6000.0,1.0,5.0
9000126645,2,1,10,1,3,3,29812.5564365287,2,2,15800.0,0.5,10.0
9000126663,1,1,2,4,1,3,11956.4873070707,1,1,130000.0,1.0,2.0
9000126672,1,1,5,1,3,1,7601.91161400197,1,1,5000.0,1.0,5.0
9000126673,2,2,8,1,1,1,5373.5178920341,2,3,18000.0,1.0,4.0
9000126677,2,2,11,1,1,2,17439.119221646,2,2,21600.0,1.0,5.5
9000126679,2,1,5,1,1,2,4139.73046594745,1,2,20000.0,0.5,5.0
9000126681,3,2,7,1,1,2,22093.8406028915,2,3,7600.0,0.6666666666666666,3.5
9000126683,2,1,6,4,1,1,3768.19993281067,2,2,9000.0,0.5,6.0
9000126686,2,2,7,4,1,1,16537.9195375248,2,2,11000.0,1.0,3.5
9000126690,1,1,5,1,1,1,16833.7829657932,1,1,5100.0,1.0,5.0
9000126692,1,1,-7,2,1,2,43986.2319264416,1,1,1000.0,1.0,-7.0
9000126706,2,2,8,1,2,3,17790.3740159833,2,2,220000.0,1.0,4.0
9000126713,1,2,5,1,1,1,39027.1095064521,1,1,32000.0,2.0,2.5
9000126714,1,1,4,4,1,2,23690.1753320918,1,1,20000.0,1.0,4.0
9000126727,1,1,5,2,1,1,6673.53076190275,1,1,7000.0,1.0,5.0
9000126734,2,2,6,1,1,1,39116.5760572518,2,5,26000.0,1.0,3.0
9000126739,1,1,11,1,3,3,7615.46636693313,1,1,2000.0,1.0,11.0
9000126782,2,2,8,1,1,2,12614.4464274899,2,2,20000.0,1.0,4.0
9000126783,1,1,1,1,3,3,35118.6590936708,1,4,29681.0,1.0,1.0
9000126794,2,1,2,1,3,3,31146.9192853855,2,3,10000.0,0.5,2.0
9000126824,2,2,11,1,1,1,13979.6029715211,2,5,28200.0,1.0,5.5
9000126845,3,2,10,2,2,3,22093.1300228414,3,4,21467.0,0.6666666666666666,5.0
9000126855,2,2,5,4,4,3,20635.9815049951,2,2,37000.0,1.0,2.5
9000126873,3,2,7,1,3,1,45236.8178237328,2,5,2500.0,0.6666666666666666,3.5
9000126889,2,2,7,1,1,2,5874.62583317416,2,2,6000.0,1.0,3.5
9000126903,1,1,7,1,3,3,30222.4557436928,1,1,9000.0,1.0,7.0
9000126910,2,1,8,1,1,2,5282.77721249555,2,2,2340.0,0.5,8.0
9000126915,1,1,6,1,2,2,24182.0602745722,0,1,7000.0,1.0,6.0
9000126920,1,1,5,1,1,1,14331.1853343584,1,1,3000.0,1.0,5.0
9000126927,2,3,7,1,1,3,9617.62255498792,2,4,21411.0,1.5,2.3333333333333335
9000126933,2,2,11,1,1,2,7343.95087226744,2,2,12500.0,1.0,5.5
9000126938,1,1,1,1,3,3,49357.0310051772,1,3,10000.0,1.0,1.0
9000126939,2,2,6,1,1,2,40457.6591864186,2,2,5000.0,1.0,3.0
9000126941,2,2,8,4,1,2,5726.95236037172,2,5,69000.0,1.0,4.0
9000126963,1,1,7,1,3,3,9790.72080486953,1,1,3000.0,1.0,7.0
9000126971,2,2,7,1,1,1,21429.2833247034,2,2,2600.0,1.0,3.5
9000126974,2,2,5,1,3,3,42228.0584616224,2,2,3000.0,1.0,2.5
9000126991,3,3,6,1,1,1,3850.40708638243,2,3,6200.0,1.0,2.0
9000126994,2,2,11,1,1,1,24602.8247955686,2,2,8000.0,1.0,5.5
9000127021,1,1,6,1,3,3,8932.54563413003,1,1,4500.0,1.0,6.0
9000127022,1,1,5,1,3,3,7418.45125592533,1,1,1600.0,1.0,5.0
9000127034,2,1,7,1,1,2,18560.5993824773,2,2,15000.0,0.5,7.0
9000127073,1,1,3,4,4,1,25087.0550570771,1,1,95000.0,1.0,3.0
9000127081,3,2,8,1,1,1,23202.2180174601,2,3,5000.0,0.6666666666666666,4.0
9000127097,1,4,6,1,1,1,11202.3573018441,1,1,12600.0,4.0,1.5
9000127113,2,2,11,1,2,3,14922.4553976738,2,2,18000.0,1.0,5.5
9000127121,4,4,11,1,1,2,32547.7578611805,4,5,27000.0,1.0,2.75
9000127127,1,1,9,1,3,3,34427.7709577618,1,1,3600.0,1.0,9.0
9000127147,2,1,11,1,2,1,15199.3298827851,0,2,0.0,0.5,11.0
9000127153,2,2,6,1,2,2,26292.4153441484,2,2,141500.0,1.0,3.0
9000127169,2,2,6,4,1,1,5905.74108643873,2,4,18000.0,1.0,3.0
9000127178,1,2,9,1,2,1,27265.8836551071,1,1,7400.0,2.0,4.5
9000127180,2,2,6,4,3,3,13053.8551174045,2,2,30000.0,1.0,3.0
9000127185,2,1,6,1,4,1,13675.1326000737,2,6,15000.0,0.5,6.0
9000127188,2,3,11,1,1,1,13728.947732556,2,2,6400.0,1.5,3.6666666666666665
9000127191,1,1,5,4,1,1,16828.5612426247,1,1,10000.0,1.0,5.0
9000127192,2,1,5,1,3,3,30829.0511704541,2,2,50.0,0.5,5.0
9000127208,2,1,5,1,3,3,15548.3458649915,1,2,5000.0,0.5,5.0
9000127234,2,2,6,1,1,2,6412.91256642603,2,2,6000.0,1.0,3.0
9000127236,1,0,6,1,3,3,22141.6983277838,1,1,0.0,0.0,6.0
9000127240,2,2,5,4,1,1,6805.86614727937,2,2,5750.0,1.0,2.5
9000127250,1,1,11,1,2,2,11510.5622355824,1,1,8000.0,1.0,11.0
9000127260,2,2,7,4,1,1,9161.53806976002,2,3,3000.0,1.0,3.5
9000127264,1,1,7,2,2,1,5800.30475857547,1,1,18000.0,1.0,7.0
9000127270,2,2,11,1,1,2,9908.1734985532,2,2,23000.0,1.0,5.5
9000127290,2,2,11,1,1,1,26877.3912426145,2,5,27000.0,1.0,5.5
9000127313,1,1,7,1,3,1,2589.57172468084,1,1,14000.0,1.0,7.0
9000127326,1,1,5,1,3,3,27757.5373464032,1,1,9000.0,1.0,5.0
9000127332,1,2,7,1,3,3,22529.9676226099,1,1,-18.0,2.0,3.5
9000127339,3,3,6,4,1,2,5038.64244248807,3,4,71410.0,1.0,2.0
9000127348,2,2,6,4,1,2,23141.5734212833,1,2,15000.0,1.0,3.0
9000127354,2,2,6,1,1,2,7349.59001427516,2,2,16000.0,1.0,3.0
9000127355,1,1,2,1,3,3,24661.4642990375,1,1,800.0,1.0,2.0
9000127374,2,3,10,1,1,2,19341.1199614649,2,2,29100.0,1.5,3.3333333333333335
9000127376,3,2,7,1,1,1,48977.789395828,3,3,16000.0,0.6666666666666666,3.5
9000127390,1,0,4,1,3,3,67597.3972452438,0,2,0.0,0.0,4.0
9000127393,3,3,8,1,1,1,14430.1786804874,3,5,76000.0,1.0,2.6666666666666665
9000127394,1,2,6,1,2,2,9786.2044413725,1,1,5667.0,2.0,3.0
9000127399,3,1,3,4,1,1,29579.3569898577,1,6,18000.0,0.3333333333333333,3.0
9000127406,3,3,7,1,1,1,35072.1789695772,3,3,45000.0,1.0,2.3333333333333335
9000127408,1,2,9,1,1,1,8057.56624779417,1,1,9273.0,2.0,4.5
9000127415,2,0,1,2,3,3,10950.4011193882,1,2,0.0,0.0,1.0
9000127420,2,2,11,4,1,1,6085.99211377244,2,3,65000.0,1.0,5.5
9000127423,2,2,11,1,1,1,6805.50226435854,2,5,6600.0,1.0,5.5
9000127426,2,3,6,4,1,1,12442.4148124555,2,2,2010.0,1.5,2.0
9000127445,1,1,5,4,1,1,2669.4124450277,1,1,1000.0,1.0,5.0
9000127453,2,2,7,2,1,1,5320.75198365789,2,2,22700.0,1.0,3.5
9000127454,1,1,6,1,1,2,10478.9039690751,1,1,1100.0,1.0,6.0
9000127463,2,3,11,1,1,2,7487.28671175682,2,2,26085.0,1.5,3.6666666666666665
9000127467,1,1,7,1,3,3,8154.59259980255,1,1,3000.0,1.0,7.0
9000127468,1,1,10,1,3,3,28848.5312097317,1,1,34909.0,1.0,10.0
9000127469,2,2,8,1,1,2,6730.08253847673,2,2,20318.0,1.0,4.0
9000127471,1,1,9,1,1,2,10939.3414375497,1,1,7500.0,1.0,9.0
9000127478,1,1,5,1,3,3,16005.3725008496,1,1,3500.0,1.0,5.0
9000127479,2,1,10,1,1,1,10205.9265327542,2,2,10000.0,0.5,10.0
9000127487,2,4,9,2,1,2,52012.4125744207,3,3,29800.0,2.0,2.25
9000127494,2,2,6,4,1,1,51354.6770300319,2,2,14000.0,1.0,3.0
9000127495,2,2,11,1,1,2,5757.68085306814,2,2,20000.0,1.0,5.5
9000127497,1,1,5,1,1,2,28070.7565893527,1,1,2000.0,1.0,5.0
9000127503,2,1,7,4,1,1,5023.01722830539,2,2,20000.0,0.5,7.0
9000127507,2,3,6,1,1,1,29884.6510303948,2,2,7000.0,1.5,2.0
9000127519,2,2,9,4,1,1,6618.52165029833,2,2,59000.0,1.0,4.5
9000127524,1,1,5,2,3,3,23346.1019718067,1,1,9000.0,1.0,5.0
9000127526,2,2,8,1,1,2,16864.7842199603,2,2,350000.0,1.0,4.0
9000127529,2,2,8,1,3,3,5563.47924843798,2,2,87000.0,1.0,4.0
9000127568,3,2,6,1,1,3,10078.7094429539,2,5,60300.0,0.6666666666666666,3.0
9000127584,2,0,2,1,3,3,68545.8161899339,1,2,0.0,0.0,2.0
9000127587,2,2,3,2,1,1,35065.6398200616,2,2,30000.0,1.0,1.5
9000127591,1,1,7,1,1,1,17143.8788656593,1,1,10000.0,1.0,7.0
9000127596,2,2,6,1,1,2,43838.5952774706,2,2,5991.0,1.0,3.0
9000127599,1,1,4,1,2,1,44755.5036403346,1,1,20000.0,1.0,4.0
9000127614,2,4,11,1,1,1,25712.2770364155,2,3,87000.0,2.0,2.75
9000127620,1,2,6,1,1,2,25072.9336880458,1,1,7700.0,2.0,3.0
9000127623,1,1,8,1,1,1,16486.1885332326,1,1,5000.0,1.0,8.0
9000127626,2,3,4,1,1,2,23353.2337063141,2,2,8500.0,1.5,1.3333333333333333
9000127628,2,2,11,4,1,1,39547.3278392991,2,4,26000.0,1.0,5.5
9000127645,1,1,4,4,3,3,31714.0194372218,1,1,2500.0,1.0,4.0
9000127646,2,2,6,1,1,2,48741.1473927557,2,2,330.0,1.0,3.0
9000127648,1,3,2,4,3,3,22000.7973230735,1,1,32000.0,3.0,0.6666666666666666
9000127658,2,2,6,1,1,1,14559.3334587966,2,2,2560.0,1.0,3.0
9000127677,2,1,7,1,3,3,32562.9672770838,2,2,4350.0,0.5,7.0
9000127683,1,1,5,1,3,3,29191.3019838297,1,1,4000.0,1.0,5.0
9000127744,2,3,7,1,1,1,16044.6156051536,2,2,25200.0,1.5,2.3333333333333335
9000127746,2,2,10,1,1,1,9328.03328449783,2,3,7000.0,1.0,5.0
9000127747,2,2,6,4,1,1,6011.52683142522,2,2,15000.0,1.0,3.0
9000127783,3,1,3,1,2,1,10153.5970438524,1,3,3000.0,0.3333333333333333,3.0
9000127806,1,2,6,1,1,3,54794.4677089854,1,1,306000.0,2.0,3.0
9000127820,1,1,5,1,4,2,16533.6904313566,1,1,4800.0,1.0,5.0
9000127847,3,2,7,4,1,1,11699.3394391881,2,3,22333.0,0.6666666666666666,3.5
9000127856,1,2,9,1,1,1,5467.75929147395,1,1,21000.0,2.0,4.5
9000127861,2,3,7,4,1,1,9098.37130377134,2,3,10991.0,1.5,2.3333333333333335
9000127863,3,2,6,2,1,4,20443.8091003541,2,4,11000.0,0.6666666666666666,3.0
9000127865,2,2,7,1,1,2,16189.293172849,2,2,28000.0,1.0,3.5
9000127870,2,2,5,1,1,2,17315.823502847,2,2,16000.0,1.0,2.5
9000127878,1,1,6,1,2,1,17551.331354117,1,1,16000.0,1.0,6.0
9000127888,3,2,7,1,1,1,7885.68857771253,3,3,5991.0,0.6666666666666666,3.5
9000127896,2,2,7,4,1,1,11783.5800659566,2,2,84000.0,1.0,3.5
9000127920,2,2,8,1,1,1,5609.15875759133,2,2,13000.0,1.0,4.0
9000127935,1,1,5,1,1,2,23570.363701014,1,1,68000.0,1.0,5.0
9000127938,1,1,3,1,3,3,33273.2677371544,1,1,500.0,1.0,3.0
9000127944,2,3,10,1,1,1,42658.4655800429,3,3,22500.0,1.5,3.3333333333333335
9000127949,1,1,6,1,2,2,5807.86030696361,1,1,1500.0,1.0,6.0
9000127962,2,3,7,2,1,1,28590.0862515641,2,2,170000.0,1.5,2.3333333333333335
9000127964,3,0,5,1,1,1,67981.8405309519,0,5,0.0,0.0,5.0
9000127982,1,1,4,1,4,2,29782.5184084317,1,1,5000.0,1.0,4.0
9000127993,3,3,6,4,1,1,43146.9703942793,3,3,16000.0,1.0,2.0
9000128000,1,1,3,1,1,1,10892.9002140006,1,1,4600.0,1.0,3.0
9000128013,2,3,5,4,1,1,20790.2672347716,2,4,75760.0,1.5,1.6666666666666667
9000128047,2,6,8,4,1,2,3084.00718614798,2,2,34500.0,3.0,1.3333333333333333
9000128060,1,1,5,1,3,3,39774.8702126882,1,1,15000.0,1.0,5.0
9000128066,2,1,5,4,4,3,54491.4082128124,1,2,20000.0,0.5,5.0
9000128069,1,0,2,1,3,3,54823.9268350401,0,1,0.0,0.0,2.0
9000128074,3,3,9,4,1,1,16100.8061459955,3,3,29500.0,1.0,3.0
9000128075,2,2,11,1,1,1,13458.6691721022,2,4,20000.0,1.0,5.5
9000128089,2,2,11,1,1,1,12001.7145296187,2,4,43200.0,1.0,5.5
9000128096,1,1,6,1,3,3,629.720002656812,1,1,7000.0,1.0,6.0
9000128100,1,1,2,1,1,1,11535.8899420551,1,1,10000.0,1.0,2.0
9000128101,1,1,9,1,1,1,22030.4534800442,1,1,9000.0,1.0,9.0
9000128107,1,2,6,1,1,2,11039.9487246374,1,1,17500.0,2.0,3.0
9000128110,2,2,8,1,1,2,6407.96437527702,2,2,16000.0,1.0,4.0
9000128113,2,2,7,1,1,1,5769.59442327936,2,6,51000.0,1.0,3.5
9000128122,1,1,2,1,1,2,9832.75882264289,1,1,750.0,1.0,2.0
9000128123,1,1,6,1,2,2,18606.8311112414,1,1,7000.0,1.0,6.0
9000128128,2,3,10,1,1,1,47079.3703721696,1,2,11400.0,1.5,3.3333333333333335
9000128130,1,1,2,1,3,2,3673.56054296423,1,1,1500.0,1.0,2.0
9000128131,2,2,8,1,1,3,18990.9538512152,2,2,12000.0,1.0,4.0
9000128132,1,1,3,1,1,1,44774.7824318481,1,1,100000.0,1.0,3.0
9000128133,2,3,11,1,1,2,11447.5376986344,2,2,12000.0,1.5,3.6666666666666665
9000128135,2,2,8,1,1,2,4532.15420356453,2,2,17000.0,1.0,4.0
9000128140,2,2,6,1,1,1,16546.0392266528,2,2,21000.0,1.0,3.0
9000128151,1,1,9,1,2,1,4256.68221659915,1,1,4800.0,1.0,9.0
9000128158,2,1,5,1,1,3,27646.8249288874,1,3,1500.0,0.5,5.0
9000128190,1,1,2,2,1,3,37730.7888477162,1,2,5000.0,1.0,2.0
9000128212,2,2,10,4,1,1,30348.5686486435,2,2,9000.0,1.0,5.0
9000128214,1,1,7,2,3,3,5176.69512836822,1,1,4400.0,1.0,7.0
9000128215,2,2,7,1,3,3,53113.6967246778,2,2,25000.0,1.0,3.5
9000128219,2,2,5,4,1,2,18139.2829903752,2,4,21000.0,1.0,2.5
9000128223,1,1,6,1,1,2,9012.31344390093,1,1,155000.0,1.0,6.0
9000128235,2,1,11,1,1,1,21653.9634573988,2,5,12000.0,0.5,11.0
9000128240,2,2,6,1,2,2,22745.4488854522,2,2,35500.0,1.0,3.0
9000128245,1,3,4,4,1,2,4842.44965176461,1,1,13000.0,3.0,1.3333333333333333
9000128254,2,2,7,1,4,1,6682.00931235977,2,2,11250.0,1.0,3.5
9000128257,3,3,5,2,1,1,64859.440118805,3,3,22250.0,1.0,1.6666666666666667
9000128269,2,1,8,4,1,2,13320.7990466736,2,2,10000.0,0.5,8.0
9000128274,2,2,8,1,1,1,17713.8051567785,2,2,23000.0,1.0,4.0
9000128302,2,2,7,4,1,1,8427.83435477478,2,4,25000.0,1.0,3.5
9000128306,2,1,2,1,3,3,39271.1669258657,1,2,10000.0,0.5,2.0
9000128309,2,2,5,4,3,3,31533.1685513311,2,2,225000.0,1.0,2.5
9000128336,2,3,6,1,1,2,6012.36244223913,2,2,39000.0,1.5,2.0
9000128366,3,2,4,2,3,3,29107.9007876672,2,4,28000.0,0.6666666666666666,2.0
9000128367,2,1,11,1,1,1,37935.3818991084,2,5,6000.0,0.5,11.0
9000128370,2,2,11,1,1,1,20268.5235055709,2,4,200.0,1.0,5.5
9000128378,2,2,4,1,4,2,14781.2590581833,2,2,14000.0,1.0,2.0
9000128385,2,3,6,4,1,1,4781.99529041018,2,2,9500.0,1.5,2.0
9000128387,2,1,11,4,1,1,30654.2448752137,2,2,7200.0,0.5,11.0
9000128395,2,2,10,1,2,1,52615.0379228252,2,2,20000.0,1.0,5.0
9000128403,2,3,6,1,1,2,15224.1374915482,2,2,20500.0,1.5,2.0
9000128420,1,3,10,2,1,2,3862.50717937238,1,1,3380.0,3.0,3.3333333333333335
9000128421,2,3,11,1,1,2,15356.325405074,2,2,6550.0,1.5,3.6666666666666665
9000128427,2,2,11,4,1,1,9191.57330914831,2,5,27000.0,1.0,5.5
9000128442,2,2,7,1,1,2,13405.8029296676,1,2,6500.0,1.0,3.5
9000128448,2,2,7,1,1,2,19906.655560546,2,2,35000.0,1.0,3.5
9000128460,1,0,7,1,3,3,7802.13377118785,1,1,0.0,0.0,7.0
9000128474,2,2,11,1,1,1,18051.5964103842,3,3,5500.0,1.0,5.5
9000128475,2,2,10,1,1,1,30028.106127434,2,3,22000.0,1.0,5.0
9000128487,2,4,8,4,1,2,13188.68146049,2,2,-36.0,2.0,2.0
9000128507,2,2,1,1,1,1,12290.6425695243,2,2,26000.0,1.0,0.5
9000128518,1,1,6,1,2,1,13680.4828695523,1,1,12000.0,1.0,6.0
9000128523,2,2,5,1,1,2,12904.8149385141,1,2,4800.0,1.0,2.5
9000128549,2,2,7,4,1,1,2479.8450071631,2,2,5857.0,1.0,3.5
9000128555,2,1,4,4,3,3,4486.57877487445,0,2,15000.0,0.5,4.0
9000128558,2,2,8,2,1,1,6144.01926718663,2,2,8500.0,1.0,4.0
9000128573,2,2,5,1,3,3,13935.2628709863,2,2,24000.0,1.0,2.5
9000128582,2,1,4,1,3,3,37878.4000725135,2,3,12000.0,0.5,4.0
9000128602,2,5,7,1,1,1,5889.57060574611,2,3,52000.0,2.5,1.4
9000128610,2,1,6,1,2,3,58295.2743134477,2,4,1000.0,0.5,6.0
9000128622,1,3,8,1,1,1,12094.6718224821,2,3,32467.0,3.0,2.6666666666666665
9000128625,1,1,5,4,1,1,14514.857038789,1,1,10000.0,1.0,5.0
9000128626,1,3,7,1,1,2,7199.43185634807,1,1,5200.0,3.0,2.3333333333333335
9000128631,1,1,8,1,3,3,12900.4928923246,0,1,1000.0,1.0,8.0
9000128634,2,2,8,1,1,1,8202.41157254511,2,2,13004.0,1.0,4.0
9000128644,1,2,6,1,1,1,12175.6201792876,2,2,18000.0,2.0,3.0
9000128646,1,1,5,1,3,3,12146.4636390301,1,1,2400.0,1.0,5.0
9000128648,3,3,8,1,1,3,44570.0734627713,2,5,16200.0,1.0,2.6666666666666665
9000128649,2,2,10,1,1,1,33951.4371975748,2,3,15000.0,1.0,5.0
9000128653,2,1,3,1,3,3,14508.2495525509,2,3,5455.0,0.5,3.0
9000128657,1,1,8,1,3,3,5453.69133387254,1,1,2000.0,1.0,8.0
9000128665,2,3,6,4,1,2,21761.355607599,3,4,45500.0,1.5,2.0
9000128671,2,2,11,1,1,3,46667.7792569557,2,2,109000.0,1.0,5.5
9000128681,2,2,8,1,1,1,27103.9162791267,4,4,1700.0,1.0,4.0
9000128687,1,1,3,2,3,3,62689.7502089975,1,1,80000.0,1.0,3.0
9000128692,2,3,7,1,1,1,9295.2901606766,2,2,32000.0,1.5,2.3333333333333335
9000128712,1,2,11,1,3,3,6634.40415351928,1,1,11000.0,2.0,5.5
9000128714,1,2,7,1,3,3,24458.0280852582,1,1,12000.0,2.0,3.5
